timestamp,overview_id,review_id,review_url,rating_date,count_helpful,count_unhelpful,employee_job_end_year,employee_length,employee_responses,employee_status,employee_type,flag_covid,flag_featured,flags_business_outlook,flags_ceo_approval,flags_recommend_frend,rating_culture_values,rating_diversity_inclusion,rating_overall,rating_work_life,summary,company_name,review_advice,url,employee_location,employee_job_title,advice_to_management,overview_url,original_url,review_pros,review_cons,rating_compensation_benefits,rating_senior_leadership,rating_career_opportunities,glassdoor_employer_id
"2023-07-23 00:00:00.000","70144331","78300981","https://www.glassdoor.com/Reviews/Employee-Review-SeatGeek-RVW78300981.htm","""2023-07-16T00:00:00.000Z""",2,"",2023,4,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Complete disaster of a company","SeatGeek","","","","","","","","Not many honestly. The office in New York is nice.","Not sure where to begin. Management is horrible. Complete and utter disaster. Everything is reactionary, zero vision just sign the next contract. Every month it’s a new big initiative that everyone needs to drop everything and run to. But they also don’t communicate with teams so multiple teams are likely working on similar things. There’s been 4 reorgs in 6 months. Management continues to say we aren’t doing layoffs and shortly after there’s layoffs. In a company meeting to explain the last layoffs. The C Level told everyone this is how this company works, if you don’t like it … leave. There’s no job security in life so we aren’t going to try and rebuild the trust we lost by lying and laying folks off. (Clearly great leadership) Everything is constantly breaking because the company literally doesn’t care at all about quality. Their version of “quality” is a slack channel where the CEO talks about if buttons are 1 or 2 pixels off. So everyone is fighting fires constantly. The tech is horribly outdated, and they do nothing to improve it because we have “features” that are more important. Directors and above do not care about engineers or managers. There is blatant favoritism, and the only way to move up. The CTO wants people to quit as a goal, to “make sure some roles are hard enough”. While the company constantly signs flashy new deals. The outlook for SeatGeek is very very poor, they won’t say it but everyone can see the writing on the wall. There is zero learning and development, culture is horrible. Everyone is over worked. Their version of culture is acting like frat boys and getting drunk after work every day. I could write for days on everything horrible with this company but what’s the point. Just don’t join this company. If you value yourself, have values or want any work life balance. Run. Run away. This company is in a death spiral that they cannot see, and too ignorant to listen to anyone telling them.",2,1,"",""
"2023-08-02 00:00:00.000","53372122","53372122","https://www.glassdoor.com/Reviews/Employee-Review-Alliance-Laundry-RVW53372122.htm","""2021-10-01T00:00:00.000Z""",2,"",2017,4,"null","","Former Employee","","","POSITIVE","NO_OPINION","POSITIVE",3,5,3,5,"My exeperince in Alliance International","Alliance Laundry","","","","","","","","Market leader and intrenational company","big hierarchy, no big possibility for promotion. They prefer to take new people than to promote own loyal once",3,5,"",""
"2023-08-01 00:00:00.000","41245755","41245755","https://www.glassdoor.com/Reviews/Employee-Review-Global-Savings-Group-RVW41245755.htm","""2021-01-22T00:00:00.000Z""",5,"",2019,4,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,5,"New direction needed","Global Savings Group","","","","","","","","Flexible working, can wear whatever you want, comfy sofas and breakout areas","Management have no idea what they're doing and play favourites. Pay is very low and they freeze it just to buy other companies. Management is filled with pretty much only men. They SEO game isn't working as well as it used to, it is hard time for the business",1,2,"",""
"2023-08-02 00:00:00.000","53476329","53476329","https://www.glassdoor.com/Reviews/Employee-Review-CatalystOne-Solutions-RVW53476329.htm","""2021-10-04T00:00:00.000Z""",1,"",2021,2,"null","","Former Employee","","","POSITIVE","APPROVE","POSITIVE",5,3,3,5,"It was a awesome experience","CatalystOne Solutions","","","","","","","","If you are talent and want to grow you have fight for yourself boldly otherwise you are ignored or cornered","Work life balance
Learning opportunities 
Work environment is pretty awesome",2,3,"",""
"2023-08-01 00:00:00.000","66619226","66619226","https://www.glassdoor.com/Reviews/Employee-Review-Razer-RVW66619226.htm","""2022-07-12T00:00:00.000Z""",4,"",2021,2,"null","","Former Employee","","","NEUTRAL","DISAPPROVE","NEGATIVE",2,3,1,2,"Staff are treated like hey are disposable","Razer","","","","","","","","Product discounts on all items
Paid holiday every year","Poor management and abusive environment
Primary goal was to not give away anything when a product is returned
Many corporate red tape",3,1,"",""
"2023-08-16 00:00:00.000","10358","76063341","https://www.glassdoor.com/Reviews/Employee-Review-Thales-RVW76063341.htm","""2023-05-03T03:26:33.667Z""",2,"",2022,4,"null","","",true,"","NEUTRAL","NO_OPINION","NEGATIVE",2,5,1,4,"Not a Good MNC by the End of 2022","Thales","-","","","","","","","1. For juniors and foreigners looking for a starting career in Singapore, this company is a good stepping stone; the company seems to prefer hiring low wage workers before and during the COVID-19 pandemic. However, this may change in 2023 as minium wages rise. The pattern for juniors and foreigners is to work about 1-2 years and switch to other company. See the cons for long-term career consideration in this company. 2. Diversity exists, but seems in a bad way (see cons). 3. There is annual company stock discount for all full-times. 4. There is online learning coverage for Udemy and Coursera. 5. Working culture is hybrid for non-critical businesses. Government business and manufacturing are still on-site. 6. Work-life balance is pretty good. There will be no WLB when deadlines are close though. 7. IT technology (VPN, automatic software updates, etc) is good enough.","1. Salary is below the market average, yet job roles can be demanding. However, this may change in 2023 as minium wages rise. 2. Diversity, mostly are Indonesian, Filipino, Indian, Vietnamese, is likely due to the above point. My previous project leader who was a fresh grad from Indonesia university was pissed off knowing my starting salary was higher than his. 3. Promotion is based on both seniority and pleasing the management / French people rather than merits / skills. The effect is brilliant people leave after about 2-3 years of working and those in technical and management roles are filled with the average or bad ones. 4. Turnover rate is high and this company even gives 2000 SGD for a successful candidate hiring recommendation, close to what this company gives for a successful patent (1000-1500 EUR). 5. There are several high-ego managers and toxic colleagues. Sabotage and backstabbing do exist and you will be hardly be able to protect yourself when dealing with these toxic people. See point 3 on why this is happening. 6. Codebase for development, production, and unit test code are chaotic. It gives headache just to read them and make you think everyone in this company is an amateur at best. See point 3 on why this is happening. 7. Project leaders and managers do not strive for good development practice. Code refactoring is treated as a burden and unprofessional, coding shortcuts are perceived as brilliant and professional, and most teams have their agile development as just ""being agile"" with short daily stand-up as 1-1-5 hour daily reporting. See point 3 on why this is happening. 8. Most French colleagues I have worked with are cunning, self-entitled, and arrogant towards Asian. Some of them (expats) is incompetent and they make themselves as the most impactful contributor. Yet, they have the highest salary among locals. They mostly appear nice, which is why it is hard to identify this issue. 9. Politics are strong in higher managements, especially if it is related to French people. 10. Not many brilliant people to work with and the experts' expertise are questionable. This is a cybersecurity company focused on applied cryptography and yet, most people inside do not have strong cryptography knowledge. Nobody even cares good software development practice. 11. There is not much career progression for higher positions. 12. Health insurance coverages are average; no dental and annual health screening coverage. 13. The HR technology is bad. HR uses Workday for performance review and company structure, but other than that, it uses Oracle technology (as far as I remember). Critical aspects such as claiming benefits, downloading payrolls, applying leaves, filling monthly check-ins become hellish. 14. Never trust anonymous survey as being anonymous no matter what the managements say. I have had my hard lesson.",3,1,"",""
"2023-08-01 00:00:00.000","66066387","66066387","https://www.glassdoor.com/Reviews/Employee-Review-ConAm-Group-of-Companies-RVW66066387.htm","""2022-06-28T00:00:00.000Z""",1,"",2022,4,"null","","Former Employee","","","NEUTRAL","DISAPPROVE","NEGATIVE",1,1,1,1,"Most Toxic Culture Ever","ConAm Group of Companies","","","","","","","","Opportunity for growth, work location is very versatile","Expensive benefits, pay is low-balled if you don’t negotiate, micromanagement is exercised from the top down, hyper-inflated egos of certain leaders, inconsiderate boss who is far from impartial and less than fair, laughable reps and practices, no sense of TEAM, different management attention and treatment for different associates, non-involved execs, supervisors will ignore you in petty fashion for giving notice to resign then harass you after you leave the company. Upper management is routinely dishonest with clients (and will do everything to stop you from exposing it).",3,1,"",""
"2023-08-01 00:00:00.000","66066414","66066414","https://www.glassdoor.com/Reviews/Employee-Review-ValueFirst-Digital-Media-RVW66066414.htm","""2022-06-28T00:00:00.000Z""",2,"",2022,2,"null","","Former Employee","","","POSITIVE","APPROVE","NEGATIVE",3,3,2,4,"Okay !","ValueFirst Digital Media","","","","","","","","Food at subsidized rates
Office shuttle
Good work life balance
Company support you during uncertain times( as long as you have not resigned)","Some departments works like indian govt office. Where talking is prevalent than any doing impactful work
Some dept have uncles who likes to teach you morals instead of actually working.
Legacy system and code to work on
You lose trust from your employer in your notice period. You will not be given diwali gift during your notice period. Such a low mindset HR policy
No work from home, people are forced to come to office",3,3,"",""
"2023-07-25 00:00:00.000","66512051","66512051","https://www.glassdoor.com/Reviews/Employee-Review-USHEALTH-Group-RVW66512051.htm","""2022-07-10T00:00:00.000Z""",3,"",2022,20,"null","","Former Employee","","","NEGATIVE","APPROVE","NEGATIVE",2,3,3,5,"Once We Were Bought Out,  A Lot  Were Slowly Weeded Out","USHEALTH Group","","","","","","","","good salary; IF you're lucky, good immediate supervisor","Not going to bash anyone. It's just not the same since it was bought out by Unitedhealthcare. Went from being a valued person to just another employee number on a spreadsheet.",5,1,"",""
"2023-07-31 00:00:00.000","42146671","42146671","https://www.glassdoor.com/Reviews/Employee-Review-Brady-RVW42146671.htm","""2021-02-08T00:00:00.000Z""",2,"",2021,9,"null","","Former Employee","","","NEUTRAL","DISAPPROVE","NEGATIVE",1,1,1,2,"Stay away","Brady","","","","","","","","Some co-workers are nice, good products","Bad management, terrible response to covid, no raises, toxic work environment",2,1,"",""
"2023-07-31 00:00:00.000","42100149","42100149","https://www.glassdoor.com/Reviews/Employee-Review-Signant-Health-RVW42100149.htm","""2021-02-07T00:00:00.000Z""",8,"",2020,4,"null","","Former Employee","","","NEGATIVE","DISAPPROVE","NEGATIVE",2,4,3,3,"Great people to work with but horrible management","Signant Health","","","","","","","","great people, amazing office space","under paid, lack of promotions, extreme favoritism, toxic management that somehow managed to play itself as the victum",2,2,"",""
